"Datum","Postaja","Glob_sevanje_max","Glob_sevanje_mean","Glob_sevanje_min","Hitrost_vetra_max","Hitrost_vetra_mean","Hitrost_vetra_min","Sunki_vetra_max","Sunki_vetra_mean","Sunki_vetra_min","Padavine_mean","Padavine_sum","Pritisk_max","Pritisk_mean","Pritisk_min","Vlaga_max","Vlaga_mean","Vlaga_min","Temperatura_Krvavec_max","Temperatura_Krvavec_mean","Temperatura_Krvavec_min","Temperatura_lokacija_max","Temperatura_lokacija_mean","Temperatura_lokacija_min","PM10","O3","Mesec","Predviden_O3","Predviden_PM10"
"1528","2013-10-20","Ljubljana",108,16.625,0,2.4,1.4,0.8,4,2.9,1.8,0,0.5,988.9,988.075,987.8,91.1,87.1125,83.9,5.2,4.6375,4.1,14,11.7625,9.5,"NIZKA","SREDNJA","10",63.9,33.5666666666667
"1529","2013-10-21","Ljubljana",24,3.75,0,1.7,1.375,0.9,4,3.525,2.7,0.075,0.1,988.1,987.3375,987,96.4,94.0625,89.8,7.4,7.1625,7,15.6,14.7625,14.2,"NIZKA","NIZKA","10",76.2333333333333,30.4
"1530","2013-10-22","Ljubljana",18,2.875,0,2.8,2.0125,1.5,5.7,4.3,3.4,0,0,987.3,986.575,986.2,86.8,85.6125,84.2,7.9,7.3,7.1,16.5,16.35,16.1,"NIZKA","SREDNJA","10",78.2833333333333,21.0333333333333
"1531","2013-10-23","Ljubljana",33,5.125,0,3.1,2.5625,2,6.2,5.25,3.5,0,0,984.8,984.3625,984,89,85.85,84,8,7.8875,7.7,17.1,16.525,15.9,"NIZKA","SREDNJA","10",68.4833333333333,15.3666666666667
"1532","2013-10-24","Ljubljana",9,1.25,0,0.5,0.3375,0.2,1.2,1.1125,1,0,0,985.9,985.05,984.7,97.2,95.25,92.5,8.1,7.875,7.3,14.3,13.8,13.2,"VISOKA","NIZKA","10",60.2166666666667,15.1
"1533","2013-10-25","Ljubljana",50,6.875,0,0.7,0.5,0.3,1.9,1.5625,1.3,0,0,987.4,987.0125,986.7,99.9,99.7125,99.1,7.4,7.1625,6.9,14.7,13.8,13,"NIZKA","SREDNJA","10",43.95,23.2
"1534","2013-10-26","Ljubljana",72,9.75,0,3.8,2.675,0.9,6.8,5.2625,2.3,0,0,986.4,986.025,985.6,87.7,86.2375,83.9,7.9,7.075,6.8,16.5,15.725,15.2,"NIZKA","SREDNJA","10",47.0333333333333,24.7666666666667
"1535","2013-10-27","Ljubljana",52,7.5,0,0.9,0.5375,0.2,2.1,1.325,0.5,0,0,987.1,985.9875,985.3,99.7,98.2375,96.7,12.8,10.9875,10.2,11.1,9.525,8.7,"NIZKA","SREDNJA","10",47.7,23
"1536","2013-10-28","Ljubljana",41,5.375,0,1.8,1.275,0.8,6.1,3.4625,2.4,0,0,982.8,982.2375,981.9,85.6,83.375,82,8.6,8.3625,8.2,18.1,17.775,17.4,"NIZKA","SREDNJA","10",65.2666666666667,18
"1537","2013-10-29","Ljubljana",46,6.625,0,2.9,1.95,1.2,4.9,3.7875,2.9,0,0,980.6,979.95,979.6,86.5,84.45,81.3,8.2,7.7,7.2,17.5,16.9625,16.5,"NIZKA","SREDNJA","10",62.7333333333333,19.3333333333333
"1538","2013-10-30","Ljubljana",27,3.5,0,2.1,1.5,0.7,4.9,3.525,1.9,0,0,985.8,983.95,982.7,79.6,77.5125,75.5,6.7,6.25,5.8,14.2,13.5875,13.1,"NIZKA","NIZKA","10",61.9,23.4333333333333
"1539","2013-10-31","Ljubljana",36,4.75,0,2.4,1.6625,0.9,4.2,3.275,1.8,0,0,992.5,992.05,991.9,76.6,74.475,70.5,0.9,0.75,0.5,11.8,11.25,10.8,"NIZKA","SREDNJA","10",57.8333333333333,21.6666666666667
"1540","2013-11-01","Ljubljana",50,6.75,0,0.9,0.525,0.3,2,1.4625,0.9,0,0,989.3,988.75,988.4,93.4,85.225,70.8,5.4,3.5125,3,11.6,8.4125,6.1,"NIZKA","NIZKA","11",60.8166666666667,18.6333333333333
"1541","2013-11-02","Ljubljana",10,1.375,0,1.6,0.95,0.3,4,2.3125,1,0,0,984.1,982.2625,981,94.8,88.825,82.2,3.2,2.8875,2.7,12.7,9.7875,7.8,"NIZKA","NIZKA","11",57.6333333333333,19.2333333333333
"1542","2013-11-03","Ljubljana",22.8,2.85,0,2.3,1.75,0.6,4.6,3.6,1.9,0.075,0.6,978.4,976.225,974,94.3,88.8,85,5.8,5.5375,5.4,14.8,14.475,14,"NIZKA","SREDNJA","11",58.9,24.1333333333333
"1543","2013-11-16","Ljubljana",9,1.125,0,2.4,1.025,0.3,4.5,2.125,0.8,0,0,992.5,991.975,991.5,95.7,93.275,90.4,0.5,-0.0625,-0.6,6.3,6.1375,6.1,"NIZKA","NIZKA","11",56.85,22.8333333333333
"1544","2013-11-17","Ljubljana",21,2.625,0,1.6,0.775,0.3,3.1,1.6875,1,0,0,991.3,990.5375,989.9,92.5,88.425,84.4,1.1,-0.8,-2.7,7.2,6.45,5.1,"NIZKA","NIZKA","11",50.9666666666667,22.4666666666667
"1545","2013-11-18","Ljubljana",27,3.375,0,1.2,0.6125,0.3,2.5,1.4375,0.8,0,0.1,986.8,985.5875,984.6,91.3,90.1,89.1,1.6,0.8625,-0.5,6.9,6.7375,6.5,"VISOKA","NIZKA","11",50.0166666666667,23.2333333333333
"1546","2013-11-26","Ljubljana",18,2.25,0,1.1,0.8375,0.3,3.5,2.375,1.2,0,0,985.9,984.3875,983.6,55.5,46.9625,43.6,-9.6,-10.4625,-10.9,0.7,0.1625,-1.1,"NIZKA","SREDNJA","11",39.05,37.2333333333333
"1547","2013-11-27","Ljubljana",18,2.25,0,4.2,3.825,3.3,8.4,7.65,6.8,0,0,989.1,988.0375,987.5,45.6,42.2125,40.6,-9.1,-10.0875,-10.9,1.9,1.625,1.2,"NIZKA","NIZKA","11",49.5333333333333,31.3666666666667
"1548","2013-11-28","Ljubljana",18,2.25,0,1.6,1.0625,0.5,2.9,2.275,1.3,0,0,996.1,995.55,995.3,77,74.9625,72.7,-5.5,-8.125,-10.2,-2.1,-2.5375,-3.2,"VISOKA","NIZKA","11",52.1166666666667,27.6333333333333
"1549","2013-11-29","Ljubljana",15.8,1.975,0,0.8,0.475,0.2,2.4,1.7,0.9,0,0,991.5,990.925,990.6,88.2,83.725,75.4,-2.2,-3,-3.7,-1.1,-2.95,-3.9,"VISOKA","NIZKA","11",53.25,26.1666666666667
"1550","2013-11-30","Ljubljana",5,0.625,0,1,0.6375,0.3,2.6,1.8375,1.3,0,0,981.3,980.35,979.8,76.7,74.925,73,-5,-6.1125,-7.1,0.7,0.2,-0.1,"VISOKA","NIZKA","11",41.2166666666667,46.2666666666667
"1551","2013-12-01","Ljubljana",7.9,0.9875,0,1.2,0.65,0.2,2.8,1.7875,0.6,0,0,991,989.725,989.2,93.2,87.95,83.5,-5,-5.675,-6.5,2.2,0.7,-1.3,"NIZKA","NIZKA","12",34.2666666666667,58.7666666666667
"1552","2013-12-02","Ljubljana",14,1.75,0,1.6,1.125,0.7,3.3,2.425,1.6,0,0,994.3,992.7875,991.5,88.6,86.9125,85.2,-1.7,-2.575,-3.4,-1.2,-1.875,-2.4,"NIZKA","NIZKA","12",41.1833333333333,53.9333333333333
"1553","2013-12-03","Ljubljana",24,3,0,1.8,0.9875,0.6,3.4,2.1875,1.2,0,0,999.9,999.0625,998.5,93.2,88.95,86,0.2,-1.7875,-3.6,-0.8,-1.95,-3.1,"VISOKA","NIZKA","12",50.3,41.2666666666667
"1554","2013-12-04","Ljubljana",5,0.625,0,0.6,0.2625,0.1,1.4,1.2375,0.8,0,0,994.5,992.875,991.7,96,94.575,92.8,4.8,4.1625,3.4,-2.9,-3.7,-4.4,"VISOKA","NIZKA","12",54.5833333333333,37.2
"1555","2013-12-05","Ljubljana",7,0.875,0,0.9,0.6875,0.5,2.5,1.8875,1.4,0,0,992.4,989.9625,987.6,97.5,95.975,94.1,4.1,2.1125,0.1,-2.9,-3.8625,-4.8,"VISOKA","NIZKA","12",37.95,56.9666666666667
"1556","2013-12-06","Ljubljana",11,1.375,0,1.1,0.775,0.5,2.8,2.1875,1.4,0,0,977.8,976.45,975.5,95.9,94.4125,93.2,-0.6,-2.025,-3.5,-1.9,-3.125,-3.6,"VISOKA","NIZKA","12",21.2833333333333,80
"1557","2013-12-07","Ljubljana",7,0.875,0,1.2,0.8375,0.6,3.1,2.5,1.4,0,0,986.1,984.025,983,96.5,93.825,91.6,-7.2,-7.5875,-7.8,-1.7,-2.9625,-4.1,"VISOKA","NIZKA","12",8.18333333333333,95.3
"1558","2013-12-08","Ljubljana",6,0.75,0,0.5,0.35,0.2,1.7,1.275,0.9,0,0,992.3,991.3125,990.8,92,90.7375,89.3,-3.8,-4.525,-5.3,-2.9,-3.625,-4.2,"VISOKA","NIZKA","12",8.75,89.1
"1559","2013-12-09","Ljubljana",9,1.125,0,0.9,0.6,0.1,2.4,1.825,1.1,0,0,993.1,992.425,992.1,89.1,88.3375,87.8,1.1,-0.65,-4,-0.7,-1.0625,-1.5,"VISOKA","NIZKA","12",8.96666666666667,85.9666666666667
"1560","2013-12-10","Ljubljana",15,1.875,0,1,0.6,0.2,3.1,2.2875,1.5,0,0,997.8,996.25,994.8,93.4,91.4125,90.2,3.9,2.875,2.4,1,0.625,0.1,"VISOKA","NIZKA","12",20.0833333333333,80.3
"1561","2013-12-11","Ljubljana",3,0.375,0,0.5,0.3875,0.2,2.6,1.575,1,0,0,1001.9,1001.4,1000.9,84.7,84.1,83.3,3.5,2.7125,0.8,3.8,3.6375,3.5,"VISOKA","NIZKA","12",21.2666666666667,83.2666666666667
"1562","2013-12-12","Ljubljana",3,0.375,0,1.3,0.9625,0.6,2.8,2.175,1.4,0,0,999.5,998.8625,998.4,90.5,89.075,86.6,2.5,2.15,1.6,1.9,1.35,0.9,"VISOKA","NIZKA","12",26.4666666666667,70.2
"1563","2013-12-13","Ljubljana",2,0.25,0,0.9,0.6625,0.3,2.4,1.825,1.2,0,0,994.1,992.675,991.9,98.6,98.175,97.8,3.8,2.8625,1.7,0.3,0.025,-0.3,"VISOKA","NIZKA","12",14.7,59.2666666666667
"1564","2013-12-14","Ljubljana",2,0.25,0,1.1,0.9,0.5,2.6,2.075,1.8,0.0125,0.1,991.9,990.9875,990.5,98.5,98.0125,97.6,2.1,1.3875,1,-1,-1.175,-1.4,"VISOKA","NIZKA","12",12.7166666666667,43.7333333333333
"1565","2013-12-15","Ljubljana",1,0.125,0,1.5,0.85,0.5,2.9,2.225,1.7,0,0,999.4,998.1,997.4,93.4,92.15,91.2,-0.9,-2.475,-3.6,-0.9,-1.15,-1.4,"VISOKA","NIZKA","12",7.21666666666667,38.8333333333333
"1566","2013-12-16","Ljubljana",2,0.25,0,1.2,0.8875,0.6,2.4,2.0625,1.7,0,0,1000.7,1000.175,999.9,97.7,96.9125,96.3,2.7,1.9375,1.6,-1.8,-2.3125,-2.6,"VISOKA","NIZKA","12",7.43333333333333,40.2333333333333
"1567","2013-12-17","Ljubljana",2,0.25,0,0.8,0.6125,0.3,2.4,1.7625,1,0,0,1000.9,1000.3375,1000,98,97.2625,96.6,5.2,3.7,3.1,-2.1,-2.5625,-3,"VISOKA","NIZKA","12",7.31666666666667,51.1
"1568","2013-12-18","Ljubljana",2,0.25,0,1.3,0.9625,0.6,2.6,2.3,1.6,0.0125,0.1,995,994.35,993.8,96.2,95.775,94.8,5.4,4.7875,4.3,-3.6,-3.95,-4.3,"VISOKA","NIZKA","12",6.88333333333333,60.9666666666667
"1569","2013-12-19","Ljubljana",2,0.25,0,0.8,0.625,0.3,2.4,2.0625,1.4,0,0,989.6,988.4625,987.6,93.4,92.1625,89.7,2,-1.7875,-3.8,-3.7,-3.8625,-4.1,"VISOKA","NIZKA","12",5.41666666666667,63.4
"1570","2013-12-20","Ljubljana",12,1.5,0,0.5,0.3875,0.2,2.1,1.525,0.9,0,0,989.7,988.325,987,97.3,95.425,94.1,-2.2,-2.9375,-3.9,0.2,-0.5875,-1.7,"VISOKA","NIZKA","12",5.2,79.1
"1571","2013-12-21","Ljubljana",0,0,0,0.9,0.575,0.3,2.4,1.65,1,0.0375,0.4,999.9,998.6625,997.3,96,92.475,87.7,0.1,-0.2625,-0.7,4.8,4.4375,4.1,"VISOKA","NIZKA","12",5.2,91.0666666666667
"1572","2013-12-22","Ljubljana",4,0.5,0,0.8,0.3875,0.2,2.4,1.6375,1.1,0.075,0.5,997.5,996.3625,995.4,98.9,98.2625,97.2,0.5,0.3,0.2,5.3,4.9875,4.7,"NIZKA","NIZKA","12",4.85,88.5666666666667
"1573","2013-12-23","Ljubljana",2,0.25,0,3,2.3375,1.2,6.6,5.05,3,0,0,991,990.35,989.8,86,84.925,84.2,0.4,0.175,-0.1,9.6,9.4125,9.3,"NIZKA","NIZKA","12",14.6833333333333,58.6333333333333
"1574","2013-12-24","Ljubljana",5,0.625,0,2.3,1.625,0.9,5.4,3.725,2.3,0,0,987.3,986.45,985.8,87.5,83.925,81.8,-0.3,-0.425,-0.6,9.2,8.475,7.4,"NIZKA","SREDNJA","12",28.0333333333333,32.3666666666667
"1575","2013-12-25","Ljubljana",0,0,0,4.9,4.0375,3,9.8,8.9875,7.6,0.0125,2.2,978.6,976.375,974.8,81.1,74.8875,67.7,0.1,-0.2625,-0.5,10.6,10.2125,9.6,"NIZKA","SREDNJA","12",52.7666666666667,19.5333333333333
"1576","2013-12-26","Ljubljana",0,0,0,1.9,1.2,0.5,4,2.5875,1.4,1.625,11.2,968.4,965.7125,963.7,97,96.225,95.5,0.2,0.1125,0.1,8.5,8.25,8.1,"NIZKA","NIZKA","12",67.6666666666667,14.4
"1577","2013-12-27","Ljubljana",0,0,0,2.6,1.6625,0.5,5.2,3.45,1.3,0.3875,2.8,972.7,969.4,966,95.1,93.2625,90.4,0.4,0.0875,-0.3,7.6,7.3625,7.2,"NIZKA","NIZKA","12",69.4,9.8
"1578","2013-12-28","Ljubljana",3,0.375,0,1.7,0.8125,0,3.8,2.25,0.3,0,0,980.5,980.275,980.1,99.2,97.4375,92,0.5,-0.2625,-0.7,6.1,3.875,2.7,"NIZKA","NIZKA","12",60.25,11.1666666666667
"1579","2013-12-29","Ljubljana",1,0.125,0,0.8,0.5625,0.2,2.2,1.825,1.3,0,0.3,980.7,979.8625,979.2,97.7,96.9875,96,-0.4,-0.8625,-1.4,6.3,5.8375,5.2,"NIZKA","NIZKA","12",37.15,17.9
"1580","2013-12-30","Ljubljana",0,0,0,1.1,0.725,0.2,2.5,1.85,1.3,0.075,0.5,993.1,991.8125,990.8,96.7,93.5625,91.6,-3.5,-4,-4.3,4.1,3.9375,3.7,"NIZKA","NIZKA","12",34.2833333333333,20.5
"1581","2013-12-31","Ljubljana",0,0,0,1.2,0.75,0.3,2.6,2.2,1.4,0.1375,0.9,990.3,989.3625,988.7,95.4,94.125,92.3,-2.9,-3.15,-3.4,4.3,3.9625,3.8,"NIZKA","NIZKA","12",36.3833333333333,21.4666666666667
"1582","2014-01-01","Ljubljana",1,0.125,0,1.8,0.5,0.1,2.6,1.6125,1,0,0,984.9,984.3375,984.1,93,91.325,89.4,-1.5,-2.3625,-3.5,4.3,4.15,4.1,"VISOKA","NIZKA","1",44.9833333333333,19.1333333333333
"1583","2014-01-02","Ljubljana",3,0.375,0,0.7,0.5,0.2,2.5,1.9625,1.4,0,0,982.8,981.5625,980.8,97.5,96.275,94.3,-5.3,-5.4125,-5.5,3.5,2.4125,0.7,"NIZKA","NIZKA","1",40.3833333333333,24.6333333333333
"1584","2014-01-03","Ljubljana",1,0.125,0,0.9,0.525,0.2,2.3,1.8125,1.3,0.0125,0.1,983.9,982.8625,982.2,93.9,92.1625,90.5,-0.2,-0.3625,-0.9,5.6,5.45,5.3,"NIZKA","NIZKA","1",40.4333333333333,27.0333333333333
"1585","2014-01-04","Ljubljana",1,0.125,0,2.5,1.1125,0.6,6.3,3.1,1.8,0,0.4,985.3,985.1,984.7,93.4,89.925,82,0.4,0.0125,-0.2,9,6.2375,4.9,"NIZKA","NIZKA","1",42.85,27.6333333333333
"1586","2014-01-05","Ljubljana",0,0,0,2.7,1.225,0.7,7.6,3.25,1.8,2.6125,20.9,972.2,971.6375,971.1,99.7,97.375,89.8,3.1,1.6625,0.6,8.9,8.1625,7.3,"NIZKA","NIZKA","1",48.6166666666667,22.6333333333333
"1587","2014-01-06","Ljubljana",2,0.25,0,0.6,0.35,0,1.8,1.275,0.1,0.05,0,984.6,982.6125,980.4,97.6,96.8375,96,1.3,0.825,0.6,7.5,7.15,6.9,"NIZKA","NIZKA","1",47.3666666666667,20
"1588","2014-01-07","Ljubljana",5,0.625,0,3.6,1.2875,0,7,3.1875,0.7,0,0,986.4,985.65,985.1,98.4,94.25,86.8,1.9,0.55,0.2,9.2,7.225,5.8,"NIZKA","NIZKA","1",44.1833333333333,20.4333333333333
"1589","2014-01-08","Ljubljana",2,0.25,0,1.3,0.6125,0.3,5.3,2.0875,1.3,0,0,989.9,988.8875,988.5,97.2,95.25,92.1,5.6,4.05,2.9,4.7,2.875,1.8,"NIZKA","NIZKA","1",45.7666666666667,20.9333333333333
"1590","2014-01-09","Ljubljana",2,0.25,0,0.7,0.4,0.2,2.4,1.7375,1,0,0,988.9,987.65,986.8,99.6,98.1625,96.7,4.9,3.1875,2.4,3.4,2.4,1.7,"NIZKA","NIZKA","1",43.8333333333333,27.5666666666667
"1591","2014-01-11","Ljubljana",6,0.75,0,1.7,0.6,0,3.5,2.175,0.5,0,0,985.9,985.4875,985.2,97.7,93.1375,90.9,-0.1,-0.3875,-0.8,7.5,6.975,6.1,"NIZKA","NIZKA","1",46.2333333333333,27.9666666666667
"1592","2014-01-12","Ljubljana",3,0.375,0,2.5,1.05,0.6,5.6,2.875,1.8,0,0,987.6,986.2,985.3,94.8,88.3625,77.6,0,-0.3,-0.4,9.1,5.2875,2.5,"NIZKA","NIZKA","1",47.3666666666667,28.6333333333333
"1593","2014-01-13","Ljubljana",2,0.25,0,1.3,0.775,0.2,2.9,2.2625,1.7,0,0,986.1,985.25,984.6,89.2,86.925,84.7,1.9,1.1625,0.4,6.1,5.35,4.7,"NIZKA","NIZKA","1",46.3833333333333,26.0333333333333
"1594","2014-01-14","Ljubljana",2,0.25,0,0.7,0.4875,0.1,2.8,1.9875,1.4,0,0,978.1,976.1375,974.6,82.5,78.45,74.8,0.3,-0.15,-1,8.8,8.1375,7.6,"NIZKA","SREDNJA","1",50.3833333333333,25.3333333333333
"1595","2014-01-15","Ljubljana",1,0.125,0,1,0.75,0.3,3.1,2.3,1.5,0,0,974.9,973.0375,971.8,97.4,96.825,96.4,-1.3,-2.15,-2.8,7.6,6.5625,6.1,"NIZKA","NIZKA","1",52.85,26.2333333333333
"1596","2014-01-16","Ljubljana",13,1.625,0,2,1.025,0.5,3.8,2.7875,1.9,0,0,979.4,979.275,979.1,95.2,93.6625,92.4,-3.6,-3.9,-4.2,5.7,5.0875,4.5,"NIZKA","NIZKA","1",43.45,27.5666666666667
"1597","2014-01-17","Ljubljana",0,0,0,2.9,1.225,0.3,4.9,2.9,1.1,0.05,0.5,977.4,976.8,976,91,88.35,85.5,-1.3,-1.7875,-2.4,6.7,6.6,6.5,"NIZKA","NIZKA","1",44.65,25.4666666666667
"1598","2014-01-18","Ljubljana",1,0.125,0,1.1,0.725,0.1,3,2.15,1.4,0.1125,0.8,975.9,975.5875,975.4,96.7,95.7875,94.5,1,0.7,0.5,7.6,7.2375,6.9,"NIZKA","NIZKA","1",43.9666666666667,21.4
"1599","2014-01-19","Ljubljana",0,0,0,1.2,0.4875,0.2,2.6,1.9,1.4,0.25,6.2,973.5,972.4625,971.3,98.9,98.55,98.2,1.5,1.2875,1,7.4,7.025,6.6,"NIZKA","NIZKA","1",51.8666666666667,19
"1600","2014-01-20","Ljubljana",4,0.5,0,1.9,0.875,0.2,4.9,2.7875,1.7,0.95,3.4,966.6,966.0625,965.6,97.7,95.225,93.8,0.5,0.0625,-0.1,8.6,7.7375,7.3,"NIZKA","NIZKA","1",42.3333333333333,20.1333333333333
"1601","2014-01-23","Ljubljana",1,0.125,0,0.9,0.5125,0.1,2.6,1.9375,1.4,0,1.4,980.5,979.4625,978.9,95.6,93.7375,92.6,-1.4,-1.775,-2.3,5.5,4.9375,4.3,"NIZKA","NIZKA","1",40.75,21.0333333333333
"1602","2014-01-24","Ljubljana",0,0,0,2.4,1.4375,0.7,4.3,3.0875,1.6,2.0625,15.1,978.9,977.025,975.4,95.8,93.3625,90.8,-2.7,-3.6625,-4.4,4.1,2.25,0.5,"NIZKA","NIZKA","1",27.6,24
"1603","2014-01-25","Ljubljana",8,1,0,1.7,1.1125,0.5,5.5,3.1125,1.6,0,0,976.3,975.275,974.6,92.1,88.475,83.8,-6.5,-7.35,-8.2,1,-0.175,-0.9,"NIZKA","NIZKA","1",21.95,18.8
"1604","2014-01-26","Ljubljana",6,0.75,0,1.9,1.25,0.8,3.6,2.625,1.9,0,0,977.4,975.5,974.5,78.7,76.2,72.9,-7.6,-9.075,-9.9,-0.6,-1.4,-1.9,"NIZKA","SREDNJA","1",18.0333333333333,20.4333333333333
"1605","2014-01-27","Ljubljana",4,0.5,0,2,1.0875,0.7,3.5,2.4,1.7,0,0,973.9,971.1,969.1,85.1,82.9875,80,-5.8,-6.4125,-6.7,-1.3,-1.5,-2,"VISOKA","NIZKA","1",38.5666666666667,19.2666666666667
"1606","2014-01-28","Ljubljana",4,0.5,0,1.5,1,0.6,3.8,2.4875,1.4,0.025,0.9,968.1,967.8625,967.6,86.1,82.6125,80,-7,-7.6125,-8.3,-2.2,-2.6,-2.8,"VISOKA","NIZKA","1",52.8833333333333,31.9666666666667
"1607","2014-01-29","Ljubljana",7,0.875,0,1.3,0.675,0.3,2.5,2.1,1.2,0.175,0.7,970,968.275,967.3,89.4,87.0625,85.5,-9,-9.3375,-10.1,-2.5,-2.6,-2.7,"VISOKA","NIZKA","1",58.5333333333333,44.1
"1608","2014-01-30","Ljubljana",0.7,0.0875,0,1,0.6375,0.3,2.6,2.075,0.9,0.7,5.6,979.4,978.35,977.7,92.3,88.225,81.5,-3,-4.85,-7.6,-1.5,-1.7125,-2,"VISOKA","NIZKA","1",56.6666666666667,52.1666666666667
"1609","2014-01-31","Ljubljana",2,0.25,0,0.7,0.4125,0.2,1.6,1.4375,1.3,0.075,0.7,981.1,980.625,980.2,91.5,90.325,89.3,-0.4,-0.6375,-1.3,-0.3,-0.5625,-0.7,"VISOKA","NIZKA","1",55.9833333333333,62.4666666666667
"1610","2014-02-01","Ljubljana",4,0.5,0,1.1,0.8,0.3,2.5,1.9,1.2,0.0375,0.2,983.9,982.9625,982.5,93.6,90.9875,89.2,1.1,0.675,0.1,0.2,-0.25,-0.6,"VISOKA","NIZKA","2",50.7666666666667,67.0666666666667
"1611","2014-02-02","Ljubljana",2.9,0.3625,0,1.2,0.6375,0.2,2.3,1.6,1.2,0.275,2.7,979.7,979.125,978.9,92.6,90.575,88.8,0.4,0.175,0,-0.9,-1.1875,-1.4,"NIZKA","NIZKA","2",45.85,64.0333333333333
"1612","2014-02-03","Ljubljana",11.8,1.475,0,0.4,0.25,0.1,2.4,1.3875,0.6,0.075,0.1,985.4,984.6125,984.1,94.1,91.725,89.7,-0.4,-0.7,-1.1,-0.1,-0.25,-0.3,"NIZKA","NIZKA","2",45.1666666666667,47.3
"1613","2014-02-04","Ljubljana",9.8,1.225,0,0.9,0.5625,0.3,2.6,1.7375,1.1,0,0.5,985.7,985.55,985.4,87,86.3375,85,-1.7,-2.2375,-3.1,-1.7,-1.9375,-2.2,"VISOKA","SREDNJA","2",48.0833333333333,32.7333333333333
"1614","2014-02-05","Ljubljana",5,0.625,0,0.4,0.2375,0,2.4,1.4,0.1,0.2375,1.6,983.1,981.65,980.5,92.8,91.7625,90.6,-1.6,-1.975,-2.3,-0.6,-0.725,-0.9,"VISOKA","NIZKA","2",54.4166666666667,33.9666666666667
"1615","2014-02-06","Ljubljana",8,1,0,1.1,0.5875,0.2,2.6,1.9625,1,0.025,0,977.5,976.275,975.7,97,95.125,94.5,-2.6,-3.225,-3.8,0.7,0.5,0.1,"VISOKA","NIZKA","2",47.6666666666667,48.4666666666667
"1616","2014-02-07","Ljubljana",6,0.75,0,0.5,0.2875,0,2.5,1.4375,0.9,0.025,1.9,980.3,978.6875,977.7,98,97.9125,97.7,-2.6,-2.8625,-3.1,0.9,0.3875,0.2,"NIZKA","SREDNJA","2",34.35,56.0666666666667
"1617","2014-02-08","Ljubljana",8,1,0,2.6,1.0375,0.3,5.9,2.95,2,1.4625,10.4,974.7,974.0875,973.6,98,97.0625,95.8,-0.1,-0.5375,-1.1,4.3,3.8875,3.3,"NIZKA","NIZKA","2",36.9333333333333,48.3333333333333
"1618","2014-02-09","Ljubljana",7,0.875,0,1.2,0.8375,0.4,3,2.4,2,0.5875,4.3,970,968.2875,966.8,97.7,97.0625,95.8,-1.6,-1.8,-2.1,3.9,3.5625,3.4,"NIZKA","NIZKA","2",41.7666666666667,33.2333333333333
"1619","2014-02-10","Ljubljana",12,1.5,0,1.6,0.725,0.2,3.9,2.0875,0.8,0,2.3,975.1,974.4,973.8,98.1,97.7125,96.7,-3.7,-5.35,-6.3,1.3,0.9125,0.4,"NIZKA","NIZKA","2",55.45,21.1333333333333
"1620","2014-02-11","Ljubljana",7,0.875,0,1.4,0.725,0.3,2.6,2.0875,1.3,2.15,16.3,971,969.325,967.8,97.2,96.7625,96.6,0,-0.5125,-0.7,3.9,3.5375,3,"NIZKA","NIZKA","2",46.1166666666667,23.1666666666667
"1621","2014-02-12","Ljubljana",11,1.375,0,2,0.8375,0.2,3.4,2.2125,1.6,1.475,10.4,971.4,970.4125,969.7,96.3,94.375,90.9,-1.7,-1.9,-2.3,3.4,1.375,0.7,"NIZKA","NIZKA","2",37.9333333333333,23.3666666666667
"1622","2014-02-13","Ljubljana",19,2.375,0,1.4,0.925,0.7,3.3,2.375,1.7,0,5.8,977.4,976.6125,976.1,96.7,95.5875,92.2,-4.8,-5.3875,-5.9,2.5,1.65,0.9,"NIZKA","SREDNJA","2",34.3333333333333,24.2
"1623","2014-02-14","Ljubljana",29,3.625,0,3,1.6625,0.4,7.5,3.975,1.8,2.2875,12.5,974.9,971.225,968.8,95.6,93.2875,91.1,-1.9,-3.25,-4.6,5,3.7875,3.2,"NIZKA","SREDNJA","2",42.2666666666667,21.1
"1624","2014-02-15","Ljubljana",36,4.5,0,0.7,0.3875,0.1,2,1.5125,0.7,0,0,981.4,980.7375,980.3,95.1,93.55,91.8,-4.1,-4.4625,-4.8,1.6,0.675,-0.1,"NIZKA","SREDNJA","2",57.35,20.4
"1625","2014-02-16","Ljubljana",23,2.875,0,3.2,1.8625,0.4,6.9,4.175,1.4,0,1.8,979.3,978.8125,978.4,82.4,80.0875,77.6,1.3,0.5375,0.1,10.5,9.6125,8.8,"NIZKA","SREDNJA","2",68.1166666666667,23.6333333333333
"1626","2014-02-17","Ljubljana",24.4,3.05,0,4.6,2.225,0.8,9,4.625,1.9,4.325,32.8,981.2,979.7125,977.9,94.3,91.525,87.9,1.6,-0.8625,-3.2,8.4,4.4,0.9,"NIZKA","SREDNJA","2",69.45,24.5666666666667
"1627","2014-02-18","Ljubljana",16,2,0,1.2,0.725,0.4,3.3,2.25,1.4,0,0,987.7,987.225,986.9,97.2,96.0375,94.8,-1.6,-2.05,-2.5,1.9,1.6,1.4,"NIZKA","NIZKA","2",68.65,25.0666666666667
"1628","2014-02-19","Ljubljana",21,2.625,0,1.6,0.825,0,3.2,1.875,0,0,1.3,984.6,982.4125,980.7,95.6,93.775,92.9,2.2,1.7875,1.4,3.6,3.3125,3.1,"VISOKA","NIZKA","2",49.6333333333333,26.9
